date,NEX-GDDP__ACCESS-CM2,NEX-GDDP__ACCESS-ESM1-5,NEX-GDDP__BCC-CSM2-MR,NEX-GDDP__CMCC-CM2-SR5,NEX-GDDP__CMCC-ESM2,NEX-GDDP__CNRM-CM6-1,NEX-GDDP__CNRM-ESM2-1,NEX-GDDP__CanESM5,NEX-GDDP__EC-Earth3-Veg-LR,NEX-GDDP__EC-Earth3,NEX-GDDP__FGOALS-g3,NEX-GDDP__GFDL-CM4,NEX-GDDP__GFDL-ESM4,NEX-GDDP__GISS-E2-1-G,NEX-GDDP__HadGEM3-GC31-LL,NEX-GDDP__INM-CM4-8,NEX-GDDP__INM-CM5-0,NEX-GDDP__IPSL-CM6A-LR,NEX-GDDP__KACE-1-0-G,NEX-GDDP__KIOST-ESM,NEX-GDDP__MIROC-ES2L,NEX-GDDP__MIROC6,NEX-GDDP__MPI-ESM1-2-HR,NEX-GDDP__MPI-ESM1-2-LR,NEX-GDDP__MRI-ESM2-0,NEX-GDDP__NESM3,NEX-GDDP__NorESM2-LM,NEX-GDDP__NorESM2-MM,NEX-GDDP__TaiESM1,NEX-GDDP__UKESM1-0-LL,CIL-GDPCIR__ACCESS-CM2,CIL-GDPCIR__ACCESS-ESM1-5,CIL-GDPCIR__BCC-CSM2-MR,CIL-GDPCIR__CMCC-CM2-SR5,CIL-GDPCIR__CMCC-ESM2,CIL-GDPCIR__CanESM5,CIL-GDPCIR__EC-Earth3-CC,CIL-GDPCIR__EC-Earth3-Veg-LR,CIL-GDPCIR__EC-Earth3-Veg,CIL-GDPCIR__EC-Earth3,CIL-GDPCIR__FGOALS-g3,CIL-GDPCIR__GFDL-CM4,CIL-GDPCIR__GFDL-ESM4,CIL-GDPCIR__HadGEM3-GC31-LL,CIL-GDPCIR__INM-CM4-8,CIL-GDPCIR__INM-CM5-0,CIL-GDPCIR__MIROC-ES2L,CIL-GDPCIR__MIROC6,CIL-GDPCIR__MPI-ESM1-2-LR,CIL-GDPCIR__NESM3,CIL-GDPCIR__NorESM2-LM,CIL-GDPCIR__NorESM2-MM,CIL-GDPCIR__UKESM1-0-LL,EURO-CORDEX__cnrm_cerfacs_cm5_cnrm_aladin63,EURO-CORDEX__cnrm_cerfacs_cm5_knmi_racmo22e,EURO-CORDEX__cnrm_cerfacs_cm5_smhi_rca4,EURO-CORDEX__ichec_ec_earth_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_dmi_hirham5,EURO-CORDEX__mohc_hadgem2_es_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_smhi_rca4,EURO-CORDEX__mpi_m_mpi_esm_lr_smhi_rca4,EURO-CORDEX__ncc_noresm1_m_dmi_hirham5,EURO-CORDEX__ncc_noresm1_m_gerics_remo2015,EURO-CORDEX__ncc_noresm1_m_smhi_rca4
2016-06-01,23.4879,24.4972,23.3853,19.1256,20.8898,18.0094,16.9112,17.8407,17.2003,24.6400,25.4142,22.7233,24.0250,24.0407,18.4736,21.9689,20.6821,15.2377,23.6871,19.8583,19.8701,22.6722,29.2105,24.0742,27.2411,20.8941,15.1247,21.2453,23.2987,19.1572,24.2090,24.7881,23.1568,19.3468,21.1696,17.4565,19.3237,17.5042,18.7347,23.9187,29.0486,22.9013,24.5503,19.5095,22.7652,20.3315,19.9509,22.0648,24.4002,21.2498,15.2077,21.9467,19.6940,14.8514,14.6745,16.0017,15.0425,18.6880,18.0367,15.4451,16.5289,19.9492,25.1754,22.4880
2016-06-02,20.8076,23.8858,24.1105,19.3949,20.0747,16.8705,16.1236,19.8699,17.9823,23.7173,25.5960,25.9620,24.4166,24.9704,16.3789,23.2526,21.6652,18.3130,22.8996,21.3769,17.9148,22.0415,28.5557,20.6024,27.8302,19.6556,15.2826,21.3122,23.0921,16.4318,21.1998,24.0898,23.6999,19.6393,20.4049,19.8429,20.6240,18.1578,16.4811,22.7146,28.2270,26.0566,25.0403,18.7011,24.4599,20.9263,18.1238,21.4144,20.2879,19.5412,15.4415,21.6636,18.9266,15.2485,15.4602,18.8486,18.0912,20.1217,21.0930,16.7386,16.1965,17.6629,22.8179,22.4688
2016-06-03,22.9358,22.8890,25.3601,19.8331,18.4405,18.7672,16.3003,16.9907,23.3889,23.1139,24.0892,25.4261,21.4910,25.1231,16.9736,24.1707,20.4047,18.3462,19.3311,20.9636,18.1487,21.1506,23.7619,20.9963,27.1884,19.4564,15.5585,21.4476,19.7771,16.5706,23.3244,22.8836,23.9139,19.8046,18.6213,16.9641,24.0445,23.1228,18.1594,22.1004,27.9611,25.6758,22.2006,16.2890,25.6281,20.0332,18.0206,20.0633,20.6476,19.1057,15.7864,21.6064,15.8139,17.6027,16.1645,18.9132,22.3159,20.8362,21.5154,18.2890,16.3466,16.7949,18.7825,18.7507
2016-06-04,22.1618,21.1056,26.9139,20.6201,15.9590,19.5653,19.5658,16.3302,27.6831,24.1747,24.3593,25.7004,22.4496,25.2573,20.1201,23.7263,19.8240,22.0413,16.9325,23.2868,19.7790,19.6160,24.1495,20.9238,27.4639,18.9241,15.6395,21.1134,19.6330,17.8725,22.3521,20.9891,26.7899,20.6251,16.0514,15.9277,27.0249,27.4466,19.4621,23.5795,28.7730,25.8974,23.3467,16.9862,24.9741,19.7041,20.4169,18.6662,20.3872,18.6227,15.7833,20.7754,15.7832,16.2220,15.6962,18.1676,16.8017,20.4665,19.2859,17.1731,17.4970,18.2664,17.8503,16.8093
2016-06-05,18.7514,20.1758,26.6894,21.1119,14.5988,19.8240,22.4273,16.3833,26.1432,23.0953,24.5778,23.3874,21.7452,25.3372,17.7358,22.1811,22.4712,24.6881,17.2198,24.7749,21.3277,20.4590,23.1329,21.2780,25.4157,19.7841,14.3932,17.9539,20.8068,22.4340,18.3092,20.0563,27.7607,21.0364,14.5902,16.1550,26.8391,25.7016,21.7460,22.6773,26.8339,23.4937,22.6614,20.4820,23.1139,22.4154,21.8997,19.5109,21.0793,19.3546,14.6164,17.0303,17.1836,20.3403,19.5378,23.0067,16.7178,19.7212,18.4664,17.0015,18.1113,17.5100,17.3074,16.0693
2016-06-06,19.8930,20.6049,27.3396,22.2227,14.6080,19.5206,21.6417,19.5058,27.6154,20.1664,24.8060,23.3182,18.3753,27.2184,19.6758,21.3750,22.7451,26.4816,18.8709,21.4352,18.0080,19.1963,22.0683,21.2689,22.9143,21.7672,15.0369,18.8597,20.5926,17.4225,19.3359,20.5321,28.5291,21.7788,14.5804,19.1052,25.6005,27.0706,23.3811,19.2678,27.9529,23.4534,19.1125,17.8314,21.9831,22.4302,17.8413,18.9929,20.9695,21.8591,15.0536,17.8894,22.3817,24.3831,22.5109,25.6131,14.2112,20.4341,19.5453,17.7269,19.7198,16.3714,18.7195,16.6680
2016-06-07,20.2646,22.1547,27.7690,23.6876,15.0292,18.1835,22.9912,22.0975,29.9649,19.1120,26.1449,20.9435,19.4266,24.5019,22.4029,21.8287,21.1065,27.4728,21.7075,22.1852,17.8561,20.6056,23.5305,18.2183,21.5859,24.3619,17.4218,21.9802,21.2704,14.0413,19.5957,22.0585,28.0836,23.3817,15.1772,21.7308,27.5776,29.2381,24.6862,18.4285,28.8570,20.8641,20.2345,19.9077,22.3960,21.0883,17.6610,20.3678,18.1976,24.5860,17.2165,21.0319,16.8116,23.1599,24.6166,24.6890,14.7303,20.7367,19.7725,16.9531,18.0994,16.2541,19.8684,17.3441
2016-06-08,20.7685,21.7251,28.6500,26.0189,15.7307,17.1376,26.1066,21.3423,29.8427,20.1299,24.9397,23.2458,17.7488,21.6652,25.1223,22.9069,21.0731,22.7319,23.4189,22.1420,19.4843,21.0035,28.0841,17.1434,20.7474,25.8941,15.9411,23.4601,20.4064,13.9207,20.1802,21.5261,28.7687,26.2542,15.8075,21.1335,28.9218,29.0836,25.3389,19.4712,28.5812,23.0506,18.6776,22.8576,23.3669,21.0827,19.5902,20.7549,17.3316,26.3422,16.0923,22.7172,12.9353,14.9492,16.8628,20.8953,13.3108,21.4464,19.9306,17.5409,23.9873,15.3258,16.7469,17.0553
2016-06-09,21.3286,21.5759,27.2563,24.5596,18.3002,18.7470,23.6334,24.2810,27.0771,18.6591,20.9508,26.5072,18.8356,20.5151,26.2190,24.6760,22.6977,19.3118,20.7045,23.7217,20.4889,22.0914,27.4540,17.9081,21.8177,27.2276,18.9389,23.7651,19.4861,15.6217,20.8206,21.4701,27.9762,24.9722,18.2764,24.1555,24.9711,26.3101,25.1760,18.2747,25.8626,26.3888,19.5461,25.8009,25.4608,22.8309,20.5413,21.6086,18.2975,27.8174,18.8325,23.0813,12.8723,12.3812,15.5196,16.7946,14.9184,23.4184,21.9550,20.7507,24.5381,15.0779,16.1665,16.3969
2016-06-10,24.1174,22.5713,29.9270,21.6135,18.8583,23.4530,23.8627,22.8711,26.5717,17.4761,20.0467,25.6465,19.0867,20.3072,21.0784,25.5078,25.4550,20.5802,20.2273,23.0438,22.0295,22.0924,27.3555,18.2165,22.3005,28.2906,21.0131,23.2565,17.0088,17.7798,23.9734,22.4486,30.8147,22.0734,19.0894,22.8276,22.6469,26.1835,24.2838,17.2163,23.8425,25.6154,19.6593,26.4262,26.2839,25.5756,22.2751,21.7736,18.5655,29.0688,21.0993,22.6711,14.9301,13.6852,15.7966,14.8438,15.5345,24.7834,20.7122,22.7311,23.5610,15.3362,17.2852,16.4032
2016-06-11,26.6191,23.1435,24.9689,21.1737,20.5977,24.4924,25.1517,17.3789,26.1179,15.5352,20.6174,29.4618,21.9966,17.6085,19.3903,25.4696,19.5668,18.8936,22.9098,18.4690,19.7884,23.4561,22.1319,19.7156,19.4910,27.8339,21.9586,23.8119,15.0919,19.3378,26.7386,23.0390,26.1384,21.9683,20.7953,17.2763,20.9385,25.9664,20.1215,15.4770,23.7371,29.2140,22.6139,21.4229,26.0215,19.8948,19.9885,23.0689,20.1353,28.5749,22.1314,23.2369,17.1741,16.8862,15.0297,16.1773,16.9049,24.1716,20.7036,24.1024,19.2271,15.8173,16.9369,15.8026
2016-06-12,27.4412,22.8665,22.0050,22.8148,21.8898,25.0947,27.1945,18.5065,24.1553,16.2226,21.4230,29.7422,24.6841,17.3979,21.2828,27.2617,18.6267,17.1581,23.0083,20.2774,18.7019,22.2419,21.7657,21.4479,19.4743,24.6600,22.8583,26.0357,17.0863,20.1408,27.5165,22.9298,22.5975,23.8654,22.0093,18.2582,20.6089,24.1069,20.3932,15.9729,22.4822,29.6639,25.1531,19.5487,27.5440,18.8603,18.5670,21.7438,21.9860,25.6172,23.1751,25.9452,18.6451,14.4904,13.5481,13.3939,17.0363,23.6536,19.1818,23.7657,20.8744,17.4232,18.3510,16.5212
2016-06-13,27.7820,21.9817,18.5244,21.6343,23.4154,25.7659,30.0612,19.6393,22.9446,18.8339,22.0484,29.8943,27.9679,16.6381,23.5454,25.2964,20.2262,18.6384,24.0338,22.8045,20.6851,25.9554,20.4475,20.6305,22.8651,23.4297,23.2611,27.4999,17.7880,21.5906,27.8154,21.9223,18.8051,22.2523,23.5366,19.4547,22.5081,23.0744,19.9235,18.2552,20.5953,29.8248,28.6377,21.6382,25.6170,20.6939,20.6706,25.3895,21.1960,24.2584,23.5353,27.8265,19.4777,15.5839,12.8122,13.1182,16.0566,19.7176,18.9458,19.5111,21.7865,16.6351,17.2876,16.7844
2016-06-14,28.5284,18.2708,17.8668,18.3985,21.6824,25.7198,29.5575,21.4326,22.8653,20.7158,23.3898,27.2932,29.8637,20.3288,24.7070,19.1871,21.8295,19.5432,27.0040,25.9209,17.8723,23.8705,19.6737,19.3472,25.8444,23.6749,23.1773,26.8362,19.1699,22.3020,28.3325,17.7794,18.2517,18.3271,21.8778,21.5659,24.4035,23.0137,21.9324,20.2189,21.2935,27.3248,30.7180,24.0970,19.3480,22.4325,17.4154,23.3588,19.7707,24.0975,23.4006,26.8477,21.1268,15.9079,15.4951,14.6621,15.6716,19.2604,19.5326,18.6706,24.1715,17.7949,18.6341,17.3635
2016-06-15,28.1013,17.3355,17.7317,19.0024,19.8556,24.4717,28.1749,20.1427,25.2763,23.3624,23.5092,25.9138,28.8200,24.5935,26.1864,20.6920,22.8746,19.3889,28.3280,24.8487,17.2940,22.2491,17.8979,20.7181,27.7567,25.4279,23.2016,26.9726,20.4802,22.8375,27.5531,16.5634,17.8639,19.1778,20.0015,20.1142,24.1483,25.4057,18.4960,23.0744,21.0454,25.9143,29.4867,25.2493,21.3838,23.3781,16.9296,21.5665,21.1163,25.6753,23.1806,26.9631,22.1625,15.9294,16.5203,15.6330,15.1294,21.5536,19.2100,18.3595,26.1796,18.6702,19.1628,17.7104
2016-06-16,22.4048,18.8228,18.7269,21.5771,19.4865,23.2632,26.3119,19.1660,27.1421,25.7949,23.7591,24.7866,27.1752,22.6598,27.3436,23.9525,25.8190,20.8661,21.5338,22.1287,20.5706,19.8901,19.3087,16.8719,29.8719,22.8678,23.4817,24.1915,22.5502,22.3419,21.9552,17.9493,18.7745,21.7581,19.4963,18.7106,24.8271,27.3386,21.4860,25.1957,20.5294,24.5930,27.7229,26.4260,23.9503,25.9704,19.7781,18.9441,17.1046,22.9262,23.4291,23.7166,22.9826,15.8293,15.8756,15.7006,16.2284,20.6967,19.0545,17.3095,27.4469,20.6763,20.8112,19.1677
2016-06-17,22.3540,20.0449,19.0203,23.3625,18.8573,23.0068,22.5411,21.3715,27.7957,26.8342,23.3874,26.7463,27.6808,23.4238,24.4026,23.5914,28.2926,23.1346,22.3113,22.0348,20.1000,18.3494,22.8573,18.4814,30.2619,21.3572,24.1323,21.2739,22.8916,23.4279,21.7992,19.4784,19.1853,23.4715,18.8537,21.2624,23.7512,28.3762,23.2627,25.9674,21.7067,26.5169,28.1610,27.1635,23.3196,28.5705,19.3787,17.7430,18.7503,21.4548,23.8692,20.3096,22.5893,16.7716,17.5987,16.0507,15.4658,19.6071,16.3703,17.1847,28.5449,19.9783,20.3598,20.0253
2016-06-18,26.0576,21.1065,18.5172,23.9647,16.6456,22.4368,19.2856,22.2459,28.8816,23.8030,21.4611,29.4543,26.9216,25.5738,23.4320,23.3021,28.8652,19.9252,25.8306,25.4041,17.3485,22.7172,25.2552,18.0215,27.8410,24.6218,24.6374,18.6571,20.9519,26.6345,25.3856,20.7310,18.6980,24.1186,16.6751,22.2775,24.0369,29.4929,22.6436,23.5774,21.7418,28.9976,27.4970,24.4051,22.3784,28.7088,16.7030,22.8213,18.4459,24.8518,24.3258,18.1541,24.0629,18.3855,16.3226,15.4126,15.6241,18.9757,15.4700,16.3052,28.5183,18.3848,19.9192,18.2922
2016-06-19,25.4696,23.5178,19.2713,24.6700,14.7940,22.8035,18.2050,19.6986,29.7504,21.2404,20.4401,26.0795,24.1285,25.4867,26.6524,26.2050,29.0598,25.6131,28.6651,27.2390,17.3258,22.2791,26.1303,19.8630,26.5142,23.8556,26.0510,19.3685,19.5499,27.4188,24.7172,23.2406,19.5230,24.7930,14.6947,19.5043,24.4702,30.7456,21.8757,21.2548,20.1785,26.1789,24.9399,23.4096,24.8713,28.9699,16.6638,22.2890,20.4240,24.3125,24.8425,18.8857,27.7186,14.9540,15.1972,14.7914,14.7643,17.4087,16.6332,17.2438,28.1568,19.3768,20.0489,19.6684
2016-06-20,22.6371,25.3027,24.0184,26.8064,16.2125,24.4245,18.2501,21.7685,26.7699,20.5596,20.9444,24.4379,21.1733,24.8021,22.0354,25.0729,26.1612,29.3851,25.0734,28.8638,18.9855,22.0548,24.4042,19.7493,24.2544,25.0365,25.4473,20.5041,20.0243,25.0247,22.3487,25.0149,24.2847,26.9950,16.0671,21.6788,23.5740,27.0488,19.2989,20.4851,21.8646,24.8261,21.9263,26.3325,23.8531,26.1898,18.1078,22.4232,19.9624,25.6063,24.6530,20.0887,28.6626,16.5752,18.0617,15.7335,14.6348,18.6615,16.9832,18.1990,28.5367,19.4248,20.8492,17.6335
2016-06-21,23.0353,22.3065,21.7114,26.3718,16.3025,22.5376,18.0904,23.2674,19.1996,24.8134,19.6926,22.0326,21.1406,23.3438,18.4054,22.7509,23.8019,28.1670,22.7249,28.5416,22.5406,25.4512,23.0431,20.3688,25.6922,26.7951,26.1192,20.4936,20.6416,23.0712,22.7883,21.7186,21.9642,26.4716,16.1763,23.4277,24.5891,19.2130,20.9879,24.7811,23.2724,22.7207,22.1015,22.0589,21.8855,23.4815,22.2241,25.7287,20.5438,27.2882,25.0980,20.3093,25.6262,17.8652,21.4106,17.5420,15.8122,19.0776,18.6517,19.0631,29.1219,21.0297,23.7696,20.1527
2016-06-22,19.9645,21.6573,23.3700,24.6139,14.5543,20.5886,19.4337,25.2183,20.6165,28.3127,18.9162,22.4564,22.6855,20.7207,16.7967,19.8364,22.5008,23.4766,22.7100,22.7159,25.7711,23.8697,22.5415,20.4739,25.8439,25.3257,27.8549,21.4442,20.3004,24.7133,19.8876,20.8894,23.0868,24.9825,13.7258,25.2757,24.4267,20.8811,18.8127,28.0078,24.9692,23.0342,23.8530,18.4231,18.8109,22.3282,25.7663,23.8615,20.6639,25.8249,26.7739,21.2030,23.4451,19.4418,23.4580,20.0385,17.5981,20.1338,19.5387,19.3325,28.6250,23.3058,23.6162,22.9564
2016-06-23,21.3097,22.8096,23.5201,24.3552,15.2999,20.7058,17.8240,25.2162,24.7315,29.3400,18.6142,25.9435,23.8939,20.2969,16.6592,18.8713,22.8460,22.5744,22.3624,23.1852,25.7628,25.3826,23.0345,23.5329,28.0481,24.8512,27.7840,22.4223,19.3488,28.0868,21.3109,21.7543,23.5020,24.7166,14.5956,25.0729,23.6662,25.4736,18.2215,29.0759,27.2677,26.4296,25.3169,17.4712,17.6334,22.8105,26.0579,25.1679,23.9818,25.5411,27.1572,22.1775,25.3169,20.6405,23.8836,21.0759,16.3939,19.0774,18.7717,20.2758,27.4495,20.5653,21.7336,19.1515
2016-06-24,24.9643,25.4989,23.4616,23.8029,15.8433,22.9319,16.7385,26.1331,30.0192,30.1297,19.7273,28.3548,24.2289,21.4428,18.2699,19.6099,24.6633,22.2182,23.4772,24.7890,27.2431,26.6513,25.0865,22.5945,28.4605,26.4323,25.7731,22.7905,20.1708,30.7918,25.1075,24.5159,23.5638,24.2467,15.2988,25.8489,25.4981,31.6714,18.2110,29.8325,26.9146,28.4729,25.8628,16.4539,19.0462,24.3937,27.8641,26.2757,22.8405,26.8371,24.8930,22.7988,29.1692,22.0440,24.1602,22.3010,18.2185,18.7958,17.5943,17.9887,26.2106,21.3818,21.7576,19.4536
2016-06-25,28.5362,25.4020,24.4840,23.3508,17.9588,24.3153,18.1928,25.2507,31.1904,29.7555,18.6693,28.1407,23.6831,23.0223,21.1820,21.1933,27.5265,27.0847,22.1001,26.5423,30.1640,22.4652,25.1894,23.1472,28.3903,24.2688,23.1705,20.7619,20.6880,31.3117,28.4342,24.1564,24.4565,23.6496,17.6668,24.9177,29.8492,32.7417,17.1253,29.1994,26.8913,28.1089,25.0673,15.8679,20.4613,27.7185,31.2826,22.1830,23.3176,24.6677,22.2889,20.4487,31.0895,22.3094,22.7152,22.7007,18.1979,19.8999,18.1554,18.9333,27.4019,22.7267,23.0566,20.3547
2016-06-26,30.1137,23.2142,25.9956,25.2313,18.8285,27.4074,21.2249,25.5425,29.8876,29.5108,18.1938,28.4001,24.3540,24.5217,26.3760,22.0639,29.6083,27.8980,20.4949,26.8160,29.4676,22.4479,23.6799,26.8361,27.2437,27.1649,24.1764,22.1139,19.8799,31.0275,28.9916,21.8000,25.9145,25.1767,18.5619,25.1125,29.9640,31.3440,17.8744,29.2202,28.7079,28.3416,25.6061,17.2722,21.3310,29.7548,30.1069,22.1618,26.7298,27.2345,23.3109,22.0144,31.2684,22.8387,20.8678,19.5082,18.8588,19.7736,18.5698,18.5973,22.6800,24.8414,25.3187,22.0572
2016-06-27,31.3709,23.7785,26.4798,27.4937,22.6593,29.7004,22.0878,27.1066,29.2420,28.0434,19.4160,27.6123,24.8116,24.8162,27.1202,20.1145,24.1486,28.1770,19.1160,27.1039,29.0026,21.3304,23.3911,30.5460,26.2089,29.9865,27.0743,24.2594,19.3324,30.7752,30.1578,22.2070,26.0663,27.4039,22.6496,26.5328,27.2421,30.2687,18.2061,27.5316,28.3799,27.5108,25.9919,20.0532,18.9869,23.6665,29.5000,20.7405,30.1160,29.7953,26.6821,23.7559,30.7467,24.3556,19.6489,16.7441,21.5085,23.4703,22.3185,22.8667,23.2157,26.1468,28.0700,24.5622
2016-06-28,30.0299,25.2283,26.5618,26.3789,24.8754,28.4565,20.3313,27.1714,24.5716,26.6062,20.2317,27.3444,23.8484,22.1289,23.0442,20.6062,23.4326,29.3728,20.1740,27.3273,29.5052,23.9167,22.0274,24.5438,26.7645,28.1531,28.1261,20.6107,21.9290,33.0891,28.9529,23.4657,26.1739,26.1457,24.7821,26.4364,23.4697,25.2427,20.8270,25.7770,25.2950,27.2056,24.3515,26.0432,19.1809,22.2911,29.7242,23.1855,24.1002,27.5226,27.4530,20.2425,30.2960,24.7151,20.3016,17.5022,22.2225,21.9083,23.2218,23.0769,24.6189,20.3680,21.5492,19.4256
2016-06-29,26.8622,28.2374,28.8934,24.8449,22.6387,27.7479,19.8240,27.9552,22.5590,24.4572,19.6300,24.6775,22.3995,22.8388,24.9845,19.0339,19.4914,25.1149,20.1243,28.8347,24.3265,27.7856,23.7359,21.3532,29.3527,30.6280,26.3167,21.2224,24.7083,33.1440,26.4218,26.5062,28.1917,24.2619,22.4474,27.0163,22.4617,22.7614,21.6528,23.8296,23.6244,24.3110,22.4714,26.5558,16.9275,18.6079,24.2466,27.1846,20.6169,30.1443,25.0179,20.8492,31.7414,24.8085,22.2383,18.5607,22.6506,22.1709,22.2096,21.9970,26.1036,19.5404,21.1995,16.9349
2016-06-30,26.2875,30.9419,27.4307,25.3987,21.1613,26.0604,20.2260,29.1789,22.0716,25.5696,19.3218,27.6075,21.1611,23.3682,28.0243,20.1992,19.1047,22.2792,22.4207,29.7433,24.4884,25.8922,26.5863,18.9322,30.1142,31.1300,27.2177,22.1872,25.1066,31.0921,26.1520,29.2386,26.1823,24.4436,21.1775,28.4691,22.6390,22.4266,22.3546,24.8191,23.5026,26.8601,21.0081,22.2833,18.1428,18.4967,24.2821,24.8444,18.1545,30.2189,25.7146,21.8002,31.3494,24.1550,23.2322,18.8188,24.5509,21.8673,20.7611,22.5663,27.4425,22.2472,21.8414,19.2144
2017-06-01,17.8765,21.6663,15.8702,21.6729,20.5558,18.3960,21.0134,19.0608,15.1237,15.8982,19.6852,19.5915,19.6193,26.5790,17.8720,17.3903,18.5022,28.3783,17.1788,28.4608,24.8609,22.8596,21.6869,20.6650,19.7082,26.2677,19.1929,16.4833,16.1713,21.9801,17.9263,21.4999,15.6328,21.8099,20.8990,18.4682,20.2544,15.2799,17.2807,15.7837,22.2229,19.5908,19.9744,16.3595,17.2478,18.6586,25.8917,22.3947,20.6212,28.0057,19.4366,16.4963,24.1319,17.4880,19.0959,17.9074,16.2212,14.7173,16.8576,13.8161,14.1158,23.7133,19.6894,22.4527
2017-06-02,19.2437,22.1286,13.8898,22.4061,18.1425,18.3317,22.2333,17.1500,15.8058,14.7153,18.8915,22.8562,18.8060,23.0613,20.8134,19.8877,19.6732,28.9579,16.9305,22.5274,22.0636,18.6852,21.7354,18.9668,21.6231,26.2855,21.2468,16.9128,16.0980,18.4575,19.3209,21.9749,13.5795,22.4995,18.3187,16.8433,18.9400,16.2885,19.9475,14.5361,20.8118,23.1111,19.3416,17.9719,20.0957,19.5892,23.0102,18.3155,18.6523,28.0239,21.9358,16.7089,22.2064,16.4975,16.6151,18.7751,14.2933,15.0641,20.5485,14.5337,14.3854,23.3730,17.2580,20.9603
2017-06-03,20.5416,24.2747,13.9616,23.4036,17.0508,22.1129,23.2539,18.5745,14.3726,15.0810,19.8000,22.9593,24.4757,20.3370,22.8474,17.8208,24.4327,27.4523,16.7661,20.6263,18.5311,16.5750,23.2855,19.2580,18.4099,24.4219,22.0852,16.1435,17.4419,17.9929,20.4861,24.3700,13.5745,23.3836,17.1758,18.2439,18.4077,14.6936,22.4535,14.9196,20.4911,23.3131,25.0583,21.1554,18.2825,23.3306,18.4627,16.0674,18.7953,25.3422,22.8522,15.8378,17.8706,17.6042,15.6584,17.0624,12.6040,15.0311,23.4722,15.4516,15.6577,21.1005,18.0043,19.0584
2017-06-04,22.5163,24.2986,15.1349,24.3680,17.6999,24.8669,23.8626,18.8632,14.9348,19.0076,18.9742,20.5829,23.6474,21.1996,23.9053,15.2214,18.6005,27.6009,18.2488,24.8796,18.7569,18.4283,24.8889,22.2031,19.9520,21.9757,19.8196,15.1389,20.9290,17.8163,22.5641,24.3462,15.2955,24.6603,17.8459,18.7695,18.0910,15.3434,23.7465,18.5214,19.8560,20.7416,24.2138,23.4967,15.5805,18.6372,18.8418,17.5431,21.9146,22.2455,19.9384,14.8855,17.2750,13.8845,14.0778,15.7524,16.0911,16.4242,27.2021,15.2927,16.0287,20.6406,17.0139,18.2733
2017-06-05,24.4246,24.0871,15.7834,23.3251,18.6628,24.6196,22.6810,16.6585,15.6837,21.7874,17.9017,21.5453,20.6115,19.7973,25.1842,16.5087,17.9822,27.6131,21.1644,21.8775,21.6019,20.7717,24.0007,21.3823,24.7217,20.9844,18.6498,14.7963,23.1764,16.2334,24.6388,24.0832,15.9389,23.6175,18.6819,16.1401,17.0709,15.9340,24.7895,21.0523,18.9853,21.6207,21.3046,24.3037,16.8873,18.0897,22.4141,19.5571,21.3636,20.9253,18.5367,14.4429,17.0389,17.7103,17.1058,18.2401,20.0675,17.2916,25.8407,14.9096,16.5616,19.4210,17.0656,16.8857
2017-06-06,24.4367,23.5989,17.9545,23.0643,19.3335,20.6550,23.6288,20.0195,15.9685,24.1553,18.4095,20.6611,17.7753,18.8043,25.6528,19.8341,19.2550,28.8530,21.3563,20.9322,17.3847,22.2712,23.2921,17.2211,25.1399,20.9461,18.0622,16.9366,22.8102,15.4720,24.3014,23.3712,17.9845,22.9427,19.1906,19.4401,17.8862,16.2238,20.8947,23.7030,20.6707,20.5968,18.6196,25.5605,20.2857,19.3850,16.8580,21.1731,17.1315,20.6608,17.8787,16.1283,15.3322,16.9680,15.0218,17.5928,22.5252,17.5314,23.0574,15.1663,16.8875,18.2584,17.0243,14.8046
2017-06-07,24.7680,23.8777,20.9729,22.0569,20.6478,18.8475,29.0393,20.1769,16.9097,23.1782,17.9007,19.1495,17.8120,20.9183,22.3398,20.7710,19.5372,27.3006,17.4291,22.3448,17.9412,23.2096,23.1520,19.0572,19.0084,21.5040,16.7538,18.2194,20.4509,15.2920,24.6758,23.6563,21.2122,22.0754,20.3007,19.5426,19.7713,16.9489,16.2190,22.9255,21.7534,18.9195,18.4326,25.7989,21.0062,19.7944,17.6235,22.3048,18.8305,21.1884,16.5574,17.1964,14.4327,16.9142,15.9778,16.9906,21.1410,16.3402,24.1376,16.0381,18.4135,18.3214,16.2098,14.2471
2017-06-08,25.3618,23.8797,23.8127,19.1658,17.4958,19.1240,21.0342,24.9743,18.9566,19.5366,16.5337,19.3050,19.5225,24.2609,21.6345,20.0320,17.6138,25.2968,17.0607,19.5610,19.0982,23.3389,24.0901,21.7395,19.7424,23.3776,17.7190,20.5970,18.9357,14.2820,25.2483,23.6799,24.6870,19.3414,17.4662,25.0503,18.6557,18.8485,15.8681,19.2403,20.4675,19.1180,20.4005,22.7537,19.9711,18.1948,18.9230,22.5291,21.7054,23.3484,17.6322,19.4019,14.3687,17.6584,17.4059,16.7927,22.9175,17.4943,25.5043,17.2588,21.5930,18.6373,16.1665,14.7829
